"GeneSymbol","log2FC_db_dw","pvalue","alias","Entrez","log2FC_hallock","pval_hallock","fdr_hallock"
"CUL9",-0.67350787,7.45e-05,"Parc|RGD1562008","316228",-0.159742169911284,0.29718773942925,0.593100119399329
"EIF4A1",0.7466136,7.47e-05,"","287436",0.669700356479565,5.2787921293745e-05,0.00392780525640949
"MMS22L",0.6067737,7.5e-05,"RGD1304693","313108",-1.02819086410012,0.000474992173886285,0.0173249373655279
"PNCK",-0.8705656,7.59e-05,"Camk1b","29660",0.341165649050037,0.114329385704064,0.374845039300842
"CHRM2",1.338223,7.59e-05,"Acm2","81645",0.166509112366568,0.555028504824743,0.788092011999745
"ARRB2",-0.75203335,7.63e-05,"BARRES","25388",0.110631946752041,0.352199177395141,0.64222825895861
"UHRF1BP1L",0.48176548,7.63e-05,"","363009",0.125743424293055,0.221986439470359,0.517032708782262
"42987",0.5782184,7.7e-05,"Eseptin|Msf|Slpa","83788",NA,NA,NA
"BAD",-0.535574,7.98e-05,"","64639",-0.0229575328853799,0.853437941368637,0.940561076775383
"ACTN4",0.5552806,8e-05,"","63836",0.199667997827268,0.370784199993124,0.657622111489929
"MTMR14",-0.68917155,8.07e-05,"RGD1304842","312634",0.0559266820981835,0.649497090657078,0.840229806583936
"TEF",-0.535716,8.07e-05,"","29362",-0.000266925928806717,0.997724967483627,0.998945456018494
"SYK",0.8088468,8.11e-05,"p72syk","25155",0.0145991766670908,0.938558311373237,0.976261554814628
"BBC3",-0.8880315,8.11e-05,"Puma","317673",-0.343462508928043,0.408305231375571,0.687689657124614
"TMEM53",-0.9829783,8.27e-05,"RGD1307066","313529",-0.905966932769725,0.024458435900912,0.170983435396126
"TOR4A",1.0359523,8.44e-05,"RGD1308019","311795",-0.521050046829277,0.0116077368122934,0.113917271296474
"CLIP2",-0.5369201,8.51e-05,"CLIP-115|Cyln2","29264",0.140566786470217,0.327158765646136,0.619700138782066
"XKR8",0.7255713,8.53e-05,"RGD1305649|XRG8","313033",-0.180063754758438,0.479062909282521,0.738424500921954
"EPDR1",0.46413752,8.55e-05,"Epdr2|MERP2","291180",0.0978822721603546,0.525215497114755,0.769123273596373
"DIRAS1",-0.8976908,8.84e-05,"","366826",0.224836355479681,0.0923007304421881,0.336899312577248
"IFNGR2",-0.4437649,8.88e-05,"","360697",0.0816267557027593,0.542582725384759,0.780534851435808
"PRKAR1A",0.49870515,8.98e-05,"RIIA","25725",0.278108364643894,0.014638140390062,0.130797217756091
"KLHL14",-1.0380788,9.21e-05,"RGD1566178","364823",-0.118447907571608,0.91332768903866,0.966739680990995
"DDX18",0.685768,9.26e-05,"MrDb","308490",-0.0693276362953877,0.577940483080674,0.801696031780675
"OTUD3",0.9555002,9.28e-05,"RGD1560468","500572",0.117417218175163,0.656255557169853,0.844411533568602
"ARID3C",1.5952957,9.28e-05,"RGD1560943","502946",NA,NA,NA
"MAST1",-0.60119736,9.42e-05,"Sast","353118",0.039464395727334,0.807503787385758,0.919957214669307
"CIRBP",-0.72022355,9.57e-05,"","81825",-0.23557978685926,0.170961097540657,0.456923455835543
"ARF6",0.44755846,9.57e-05,"","79121",0.364827479028765,0.00103783754633477,0.0279056923431039
"ZHX1",-0.44386098,9.62e-05,"","171159",0.00874332185897683,0.938837981737674,0.97634187753183
"DDAH2",-0.56704617,9.77e-05,"","294239",0.028638377086568,0.914112791193244,0.966908847577093
"ARG2",0.5525799,0.000101,"","29215",0.485657610671403,0.296791765403797,0.592920077362945
"EPB41L4B",1.0035497,0.000102,"RGD1562988","500464",-0.170018081719849,0.237179974360006,0.534269755422366
"UNC119",-0.6921164,0.000103,"RRG4|Uncl19","29402",-0.0936802653537932,0.486952079160668,0.744527642814436
"AMIGO2",-0.78318065,0.000103,"Ali1","300186",0.086630784432066,0.818511094089045,0.924997037332671
"CYS1",-0.99969214,0.000103,"","690489",0.00677810882877222,0.974813573481494,0.991018020269582
"POU6F1",0.9946661,0.000103,"Brn5","116545",0.0249134598305994,0.886965076087023,0.955513923888356
"VIPAS39",-0.49750003,0.000104,"Spe39|Vipar|hSPE-39","681989",-0.122394026345194,0.311259586363642,0.605094671055025
"GDNF",1.6205387,0.000107,"gndf","25453",0.286596406195579,0.690169588401281,0.862400269218874
"MPEG1",-1.1206188,0.000109,"Mpg-1","64552",-0.647026844054594,0.277704456007343,0.574500917887196
"PALMD",-0.99204695,0.00011,"","310811",-0.216923332321467,0.195744242576653,0.488691885261526
"CXCR4",-0.614934,0.000111,"","60628",-0.3116965458436,0.631235146078087,0.830365384702656
"COQ10B",0.5414451,0.000111,"RGD1359509","301416",1.48451321120394,6.19945758380175e-08,2.90107554097088e-05
"LDLRAD4",0.8536135,0.000111,"","679578",0.0308549671874691,0.852835942472371,0.940331103310272
"LUZP1",0.72387207,0.000111,"Luzp","79428",-0.1031997772562,0.616572291848246,0.823186920594161
"PPRC1",0.7030932,0.000113,"","294007",0.137820042730624,0.4483579758559,0.716686266851295
"MSS51",0.8746994,0.000114,"Zmynd17","289904",0.0844052602092663,0.749132168563813,0.892869438868285
"TPPP3",-1.1469681,0.000115,"CGI-38|RGD1305061","291966",0.316347017553251,0.0526457146173726,0.257281254478309
"VPS9D1",-0.5139628,0.000116,"RGD1565149","307923",-0.164897559169363,0.240341200603458,0.537656142843683
"CTU2",0.70760155,0.000116,"Ncs2","292069",0.383385070985675,0.0273433428071037,0.180994469241739
"LYPD1",-0.7614784,0.000117,"Lypdc1","360838",0.279183922365587,0.240026637448451,0.537413836904498
"SPEM1",0.72259897,0.000118,"","691981",NA,NA,NA
"USP28",0.65976477,0.000121,"","315639",0.239227167213879,0.105230912163096,0.360583297514631
"PRR15",1.2841624,0.000121,"RGD1311589","312358",-0.189730914672945,0.500826614080498,0.753730976483549
"CEP131",-0.7585036,0.000123,"Azi1","360672",-0.548551921179611,0.000307458485835675,0.0131066990357699
"WFS1",0.7863216,0.000123,"","83725",0.278785501578467,0.121811840140255,0.385063165912237
"PARP16",-0.77560216,0.000123,"ARTD15|LRRGT00109|RGD13","315760",-0.692689278464795,0.0152999716666277,0.133684844501164
"COX19",-0.611949,0.000124,"RGD1305631","304330",0.0687290941040525,0.571175419811197,0.79755639690028
"SLC35F2",-0.8826118,0.000125,"","300713",-0.810847080304583,0.00574854572770628,0.0747817459820826
"LRRC10B",1.3151493,0.000125,"RGD1564983","309208",-0.759736944411957,0.0869551523469366,0.326945389670838
"STEAP1",1.3752855,0.000125,"Steap","297738",NA,NA,NA
"LMO2",1.2145776,0.000126,"","362176",-0.159074979208149,0.424777113633968,0.699960412664737
"BMP6",0.74068916,0.000127,"VGR","25644",-0.351146596790568,0.442676097884331,0.713037070093071
"GRIN1",0.56461716,0.000136,"GluN1|NMDAR1|NR1","24408",0.126549851556188,0.499091574175536,0.752588752623218
"PTCHD1",1.2826488,0.000136,"RGD1564527","317517",0.600729290989766,4.01898095782253e-05,0.00327635013382329
"ARPC5",0.51324344,0.000136,"","360854",0.820939407172842,3.50312696466973e-05,0.00302451409076253
"FAM136A",-0.5223806,0.000139,"RGD1304825","297415",-0.286230743804948,0.0958821636771677,0.34287750362458
"CYP2S1",-1.3139243,0.000141,"","308445",-0.109043537162088,0.707037560677915,0.870795868941344
"PNPO",-0.6106862,0.000141,"","64533",0.312365206794334,0.0483170138913361,0.246549311282923
"MVK",-0.59577304,0.000142,"Lrbp","81727",0.381096322420377,0.0341935042589004,0.204581135715094
"IMPDH2",0.5349753,0.000144,"IMPD","301005",0.681007991629106,0.000165774805241163,0.00869765144831969
"SOGA3",-0.4308755,0.000145,"Kiaa0408|RGD1307525|Rgd1","292199",0.0521607124315882,0.689783313964227,0.862249069679123
"CHRNA3",-1.1553017,0.000146,"","25101",-0.939619974816255,0.411932692178578,0.690559294392762
"TRPV2",-0.7396124,0.000149,"Vrl1","29465",0.387073677412981,0.0279691448808265,0.183784406728154
"B4GALT7",-0.6417235,0.000152,"","364675",-0.232858654271124,0.10806233358566,0.364819579249262
"ZFP467",-0.6218755,0.000152,"Znf467","500110",-0.423740039500871,0.0162720007218631,0.13779643847276
"GPSM2",0.4762065,0.000152,"RGD1560967","362021",0.207678463109183,0.16728013561974,0.452555480154657
"TBKBP1",0.5302589,0.000155,"Prosapip2","266764",0.11255742771886,0.394806363871119,0.67676366067947
"ICK",-0.6124105,0.000157,"","84411",-0.326720510777741,0.0295841715877085,0.190063208485932
"NAB1",0.438405,0.000161,"","64824",0.426397041470163,0.0220488591499564,0.16188150553513
"SLC18A2",0.5498699,0.000162,"MNAT|VMAT-2|VMAT2","25549",0.212548917510515,0.743938564800157,0.890428931745912
"PAPOLA",0.44860807,0.000163,"","314417",0.166517784183617,0.239274168877764,0.536492224805699
"RALYL",-0.802912,0.000165,"RGD1305844","294883",0.0924461578771819,0.345321975681967,0.635201210572133
"ZFAT",0.6622704,0.000166,"Zfat1|Zfp406","362925",0.0552213073628087,0.738910102931207,0.887852308316336
"TGFBR2",1.289802,0.000166,"TGF-beta","81810",-0.486340660413602,0.010166354680294,0.105222803579444
"POLR1C",0.42630336,0.000167,"Ac2-127|Rpo1-1","301246",0.233428455633237,0.131496398660092,0.400339132477726
"PTER",1.0322663,0.000169,"Rpr-1|Rpr1","63852",-0.00662460301877871,0.973567834820437,0.990756703441378
"CDYL2",0.95827675,0.000169,"","292044",0.15471754512648,0.236532872287355,0.533443803895498
"AKAP7",-0.7377203,0.000169,"AKAP-18|AKAP18d|Akap15|","361458",-0.0456656127996988,0.697989011604092,0.865695911955567
"EFNB3",-0.5920111,0.000169,"ELK-L3","360546",0.24047688947373,0.445554662336576,0.714941930734867
"GIPC3",1.6110032,0.000169,"RGD1563255","500789",NA,NA,NA
"NOCT",0.5487951,0.000174,"Ccr4|Ccrn4l|Ccrn4lb","310395",1.06020523181008,4.31669071856667e-05,0.00339723559551197
"BCAS3",-0.5178273,0.000174,"RGD1560788","363662",0.0274630680490556,0.823823949446985,0.926955138029846
"DAZAP1",0.45886728,0.000175,"","362836",0.0759761842835172,0.549599157083373,0.784561040340448
"MXI1",-0.47463524,0.000176,"MXI-WR","25701",0.316184142769906,0.00837043001754044,0.0939526818534901
"HDAC5",0.48885363,0.000177,"","84580",0.45436961143947,0.00282204510553456,0.0499953999562321
"MC5R",1.6079197,0.000177,"","25726",NA,NA,NA
"POMK",-0.58920217,0.000178,"RGD1310810|Sgk196","306549",-0.339959795649888,0.0470134713792242,0.242750770537857
"PODXL",-0.6923312,0.000178,"PC|PCLP-1|podocalyxin","192181",-0.509200894582527,0.000585054349039893,0.0197222110215063
"IRF6",1.2191257,0.000182,"","364081",0.256136533490344,0.536842318276306,0.777964194924819
"PECAM1",-1.3774275,0.000182,"CD31|Pecam","29583",0.0480735510859523,0.801019661499397,0.917488651304782
"TRPV6",-0.93850434,0.000182,"CaT1|Ecac2|Otrpc3","114246",-0.281101123173396,0.454445349802222,0.720953694189259
"RGD1308117",-0.9308683,0.000182,"","361066",NA,NA,NA
"ADAMTS2",-1.2053839,0.000184,"RGD1565950","287899",-0.6990859683021,0.0019690933016724,0.0408222767363937
"TNFRSF12A",1.0359695,0.000185,"Fn14","302965",1.55543484984786,4.83206800651694e-06,0.000706241253923926
"ACOT3",-0.62287575,0.000185,"RGD1564089","314304",-0.164548279315393,0.487255558919114,0.744703339220188
"MMP17",0.8486851,0.000188,"","288626",0.0870535690842713,0.665287157207542,0.848335072557066
"TMEM68",-0.5819448,0.000188,"RGD1309006","312946",0.0427656492481531,0.736562021151024,0.886717189903645
"METTL13",0.46811473,0.000189,"RGD1311526","289159",-0.198315456673483,0.151969344770351,0.430919543161371
"GALNT16",-0.53217185,0.000191,"Galntl1","362760",0.0583083420599064,0.580699372645256,0.803236028058353
"DAB1",0.71107423,0.000192,"","266729",0.0210079229012999,0.855405135944147,0.941290663710091
"IL1RAP",0.9475349,2e-04,"IL-1RAcp|Il1racpb","25466",-0.016347834109596,0.926893670193129,0.972157673161164
"ETV4",0.7502681,2e-04,"Pea3","360635",-0.121154585880984,0.509691235868754,0.76015197386282
"PITX1",1.5863794,2e-04,"Bft","113983",NA,NA,NA
"CLASP2",-0.45628664,2e-04,"","114514",0.0840326762824804,0.398439643244997,0.679886026198095
"TADA2B",0.43645033,0.000201,"ADA2B|RGD1561605","289717",0.103737555207181,0.465474848763531,0.728343378098905
"LTBP1",0.91750896,0.000201,"","59107",0.0381320747624718,0.816627772453089,0.924522441871251
"DUSP26",-0.6058669,0.000202,"RGD1310090","306527",0.327162672117726,0.016336644981724,0.138132408932246
"ADAMTS7",-0.74705875,0.000204,"ADAMTS7B|COMPase","315879",-0.852530027049684,0.190723654253262,0.483053275570027
"FAIM2",-0.72629684,0.000205,"Lfg|NMP35","246274",0.0188189359826472,0.877760862780069,0.951526533894548
"CYB5R1",-0.7076814,0.000205,"Nqo3a2","304805",0.5747340203593,0.00338574782839474,0.0550828388350322
"MEPE",1.3387411,0.000206,"","79110",NA,NA,NA
"PTPN1",0.64497983,0.000207,"Ptp","24697",0.117396677503685,0.465880528668419,0.728804104789512
"TPM4",0.82039404,0.000207,"Tpm4.2|Tpm4.2cy","24852",0.975431321778797,7.40639419778087e-09,5.82883223365355e-06
"RGS2",0.7381537,0.000208,"","84583",2.26744301259719,0.000117847420257482,0.00697080269317427
"TEX10",0.5948173,0.000211,"","298065",0.294554446380951,0.0399426583013367,0.222881558266144
"KCNB1",0.86163217,0.000211,"DRK1PC|Kcr1-1|Kv2.1|Shab","25736",-0.00394986575057093,0.985080545402216,0.99470578957857
"CBFB",0.6844125,0.000212,"Pebp2","361391",0.277363884139617,0.0593290417420021,0.272425081478553
"TP73",1.3698492,0.000213,"P73|Trp73","362675",NA,NA,NA
"STAU1",0.3779561,0.000214,"Stau","84496",0.181866699321381,0.16857899231345,0.454235362222519
"ARL14EP",0.7410797,0.000214,"ARF7EP|RGD1311463","311279",-0.294761028026807,0.0438344259849747,0.232971434936248
"IGF2",1.5672538,0.000217,"IGFII|RNIGF2","24483",-0.322271169821522,0.625814820860844,0.827739573316453
"CDK19",-0.5549146,0.000217,"Cdc2l6|Cdk11","309804",-0.0886968900929618,0.424468705367034,0.699877409284468
"LRRC59",0.4165463,0.00022,"","287633",0.251493319538278,0.0322143843728252,0.199446515290999
"RRS1",0.7456884,0.000228,"","297784",-0.0265463348347487,0.840547495897368,0.935033161739327
"ANKRD12",-0.6539705,0.00023,"","316775",0.197075476824248,0.13132407010082,0.400157195313069
"LRRC4",0.68762976,0.000231,"","641521",0.293642488966177,0.0828449396941776,0.319241648968411
"RAB15",0.59578437,0.000236,"","299156",0.204124638037135,0.200419182240322,0.494212738852914
"PPP2R3A",-0.8871097,0.00024,"","363122",0.0699180617783075,0.522981131461755,0.767061996479087
"OS9",-0.4035507,0.00024,"Os-9","362891",0.112630046672792,0.266869957001308,0.564679864846939
"SEMA3E",0.8192995,0.00024,"","296789",0.313510793747915,0.162539404348953,0.445410645746389
"CMAS",-0.65439934,0.000242,"","312826",0.181949613863652,0.0615917899580213,0.27704796793164
"OPRD1",1.2956082,0.000246,"","24613",-0.248590366501007,0.0796926454540579,0.31238906346378
"NLN",0.36868855,0.000246,"","117041",0.0334758147094439,0.799909601188099,0.917011053224034
"HSD11B1",1.0060592,0.000247,"LRRGT00065","25116",-0.223965466268593,0.420867016467366,0.697441445741067
"MRRF",-0.47376493,0.00025,"","311903",-0.0114325708318997,0.926360769049205,0.971911402242244
"42803",-0.62812364,0.000253,"March-IX|Rnf179","679272",NA,NA,NA
"LRTM2",-1.2352533,0.000257,"","680883",-0.268926340065964,0.0760628175775853,0.306705108922132
"LHX2",-0.7194863,0.000257,"LH2A|Lh-2","296706",-0.0964786360878088,0.604389124949862,0.815604837684859
"GADD45A",0.8438053,0.00026,"Ddit1|Gadd45","25112",1.71469607146356,2.39789141535511e-12,8.17760902349936e-09
"PLCL2",0.49759674,0.000267,"","301173",0.305460061917513,0.0266128804031071,0.179075521574989
"UTP15",0.69488347,0.000268,"RGD1310992","310019",0.242692627663436,0.0963219931133381,0.343608895237992
"PRUNE",-0.5479131,0.000271,"","310664",NA,NA,NA
"SMOC2",-1.477256,0.000271,"","292401",0.384061049182147,0.00114577344037033,0.0289706870845
"YARS",0.430864,0.000271,"","313047",0.0661065505727067,0.486329021043151,0.744248750146844
"RRP8",0.6214512,0.000271,"RGD1308302","308911",0.330144583548507,0.0529979214385961,0.257678785576419
"ARHGAP31",1.1611425,0.000271,"Cdgap","288093",0.633443081414032,0.0173515259484806,0.142511884935244
"DESI1",0.42232907,0.000272,"DeSI-1|Fam152b|Pppde2|RG","315160",0.0728199250905518,0.599582054324541,0.813760161040556
"RHEB",0.5235065,0.000274,"","26954",1.30684254350858,1.92670677644454e-08,1.23200856436276e-05
"ASGR1",1.3252411,0.00028,"ASGR|RATRHL1|RHL1","24210",-0.180295638045819,0.777646817400922,0.905220053427442
"PFKP",0.4141759,0.000284,"ATP-PFK|PFK-C|PFK-P","60416",0.286152212412203,0.00907040681217225,0.0985654084921235
"P4HA1",0.66392094,0.000285,"PHalphaI","64475",1.22937227155083,4.97563700025392e-05,0.00377079571478502
"ARMC7",-0.6029792,0.000285,"RGD1310043","287827",0.0272938499711091,0.86436182082261,0.945461597749083
"SFMBT2",1.2059495,0.000286,"","307106",-0.019538400057946,0.937190582739497,0.976005862950594
"OSBPL6",0.9556358,0.000287,"","311129",-0.023825666928187,0.911902142592873,0.966004433719992
"USP20",-0.5476291,0.000293,"","311856",0.0336907488903122,0.777156531659974,0.905195501564263
"ADAMTS15",-0.94080544,0.000293,"","300474",0.322574626449477,0.300573034101868,0.595673164531955
"CTDP1",0.4451366,0.000293,"","291414",0.443058468038428,0.00768352437045236,0.089371472954005
"ZW10",0.4267897,0.000294,"","363059",0.0377926072090441,0.78242005384958,0.907709301257897
"AP3S2",-0.52299076,0.000301,"","683402",-0.118007987359067,0.252383176184821,0.550834180366949
"CDYL",0.79401857,0.000301,"","361237",0.180950432784284,0.189931386819352,0.482352179102826
"E2F4",0.48663586,0.000302,"","100360427",0.189490232448783,0.313959641889644,0.60758928021466
"NDRG1",0.6972355,0.000302,"Ndr1","299923",0.120362098142379,0.324943073362951,0.617972633070711
"PPM1H",0.7127094,0.000303,"","314897",0.187666172718794,0.156175344615179,0.437001424379289
"NCOR2",0.8484824,0.000311,"","360801",-0.107506370466364,0.599880571725177,0.813921905619029
"NFATC1",0.7563985,0.000312,"","100361818",-0.253488909431751,0.187148100510013,0.478797753517865
"RGD1311164",-0.46310118,0.000315,"","297607",NA,NA,NA
"SLC6A7",-0.712864,0.000328,"Prot","117100",0.13060693645771,0.311204801995094,0.605094671055025
"NFRKB",0.6441671,0.000331,"","315523",-0.0614377099463468,0.642759457052785,0.836943441144014
"ABHD6",-0.4444501,0.000332,"","305795",0.038202257963049,0.816855024655413,0.924522441871251
"KCND2",-0.5871494,0.000333,"Kv4.2|RK5|Shal1","65180",0.0877645718647858,0.503148328987308,0.755096131169325
"NRSN1",0.46664348,0.000335,"Vmp","291129",0.0259364316163627,0.830724224558341,0.929985725074558
"ADD3",-0.5705513,0.000337,"","25230",0.0805327540469882,0.554430457681999,0.787783111913287
"CYB561",-0.60420316,0.000339,"","303601",0.242851968946824,0.014948336480945,0.132183604612401
"ELP2",-0.41660187,0.000339,"Statip1","307545",0.0492928849472485,0.619763406125876,0.824712155566604
"OSBPL1A",-0.36456922,0.00035,"","259221",0.17456367909374,0.422068144873295,0.698033835934806
"RGD1312005",-0.9231772,0.00035,"","291580",NA,NA,NA
"AMIGO3",0.73918504,0.000352,"","316003",1.63829030964496,1.45798832903759e-07,5.32738521227985e-05
"TEX264",-0.50394505,0.000353,"","300988",0.315180168282827,0.019170798842272,0.150226433250259
"SIRT5",-0.6803784,0.000354,"","306840",-0.232676217621069,0.14251983543703,0.41744072039973
"ABCD1",-0.59828013,0.000359,"RGD1562128","363516",-0.0849033064253439,0.514980065343007,0.7624787352636
"ATP13A3",0.7735666,0.000359,"","678704",0.180744845309711,0.208675495361574,0.503843205659342
"ARFGAP3",-0.45546272,0.00036,"","503165",0.185736306021038,0.147461869812382,0.424204242949664
"RALGDS",-0.51777,0.000362,"Rgds","29622",-0.0550845475687979,0.615900838321846,0.822772696041403
"ADGRE5",1.0853325,0.000364,"Cd97","361383",-0.515559241418607,0.00815488702957056,0.0922970139013721
"CEBPA",0.7842719,0.000367,"DBPCEP","24252",0.536396360356274,0.0701424831885169,0.295712713517028
"ATP5SL",-0.4827523,0.000372,"","361520",NA,NA,NA
"IFT46",-0.6445975,0.000372,"RGD1307682","300675",-0.186212709489465,0.193658566792933,0.486715199843617
"YTHDF3",0.40102714,0.000386,"","361920",0.212867254236458,0.0520133533034286,0.255902196512324
"ESPNL",1.5138139,0.000386,"RGD1562432","301606",-0.241660392289111,0.592320996863928,0.810325703987415
"NIP7",0.4737033,0.00039,"CGI-37|Nip7p|pEachy","192180",0.269997011786291,0.0647876394264163,0.283994146945872
"LOC691141",1.0126132,0.000396,"","691141",NA,NA,NA
"BLOC1S6",-0.54068834,0.000401,"Pldn","317630",-0.234163095940363,0.173922277138394,0.461342706093572
"LRRC8B",1.0917848,0.000403,"RGD1563429","305135",0.202476818811218,0.292292203012758,0.588908811089693
"ECH1",-0.6108725,0.000403,"Pxel","64526",0.0119320986752008,0.934459464089023,0.975407312869948
